project_id,state,district,project_type,land_area_acres,affected_families,compensation_status,approval_delay_days,legal_disputes,possession_status,rehab_progress_pct,stakeholder_responsiveness_pct,historical_performance_score,documentation_status,notification_status,departments_involved,acquisition_stage,historical_delay_count,is_delayed,delay_days,latitude,longitude,geo_source,green_zone_status,green_zone_pct,forest_area_pct,tree_cover_pct,protected_area_distance_km,eco_sensitive_zone,wetland_present,waterbody_distance_m,environmental_clearance_required,environmental_clearance_status,tree_cutting_required,tree_compensation_required,elevation_m,slope_degree,distance_to_road_km,distance_to_highway_km,distance_to_railway_km,distance_to_city_km,terrain_type,land_use_type,agricultural_area_pct,residential_area_pct,commercial_area_pct,industrial_area_pct,land_conversion_required,land_conversion_status,landowners_count,displaced_families,vulnerable_households,livelihood_dependency_pct,consent_status,opposition_level,rehabilitation_required,resettlement_status,ownership_type,ownership_conflict,title_verification_status,title_defect_flag,encumbrance_status,inheritance_dispute,mutation_status,record_completeness_pct,boundary_dispute,court_case_status,required_clearances_count,clearances_obtained_count,public_hearing_status,authority_approval_status,gazette_notification_status,documentation_completeness_pct,estimated_land_value_lakh,estimated_compensation_lakh,compensation_paid_pct,compensation_dispute,market_value_variance_pct,additional_compensation_claim,electricity_infrastructure_present,water_infrastructure_present,utility_shift_required,utility_shift_status,distance_to_school_km,distance_to_hospital_km,distance_to_market_km,flood_risk,waterlogging_risk,erosion_risk,seismic_zone,soil_type,drainage_quality,risk_score_demo,risk_band_demo,data_status,provenance_note
LA-0598,West Bengal,Darjeeling,Irrigation,5.0,4,Mostly Paid,51,0,Full,56.6,7.6,58.9,Partially Complete,Completed,4,Compensation,0,1,117,13.284048,80.125925,synthetic_demo_district_center,Non-Green Zone,10.1,11.6,18.7,7.42,No,No,458.0,No,Not Required,No,No,165.2,0.4,2.84,4.43,11.44,21.53,Plain,Agricultural,87.8,15.2,0.2,6.8,Yes,Approved,3,0,0,32.4,Partial,Low,No,Not Required,Private,Confirmed,Verified,No,Reported,No,Pending,80.3,No,,3,2,Completed,Approved,Issued,71.6,560.87,743.03,34.8,No,-1.6,No,Yes,Yes,No,Pending,1.51,2.65,6.15,Low,Low,Low,IV,Sandy,Good,42.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0599,Uttar Pradesh,Mathura,Airport,17.5,8,Mostly Paid,62,2,Mostly Obtained,43.4,89.6,35.0,Partially Complete,Completed,2,Compensation,0,1,119,22.427695,88.433661,synthetic_demo_district_center,Green Zone,23.6,6.8,11.9,1.26,No,No,1509.0,Yes,Not Required,No,No,718.9,0.2,2.49,3.65,7.5,12.88,Coastal,Commercial,64.0,3.2,4.3,1.6,No,Approved,6,5,3,69.5,Partial,Low,Yes,Completed,Joint,,Verified,No,Under Verification,No,Updated,59.5,No,,6,6,Pending,Pending,Issued,69.2,2276.39,2288.36,23.5,No,-15.0,Yes,Yes,Yes,Yes,In Progress,1.15,2.19,5.26,Low,Low,Low,IV,Sandy,Good,23.0,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0600,Uttar Pradesh,Mathura,Highway,37.1,16,Mostly Paid,26,0,Partial,32.1,71.5,49.8,Partially Complete,Completed,4,Notification,1,0,27,16.486055,80.680616,synthetic_demo_district_center,Non-Green Zone,41.6,10.9,7.5,4.11,No,No,611.0,No,Not Required,No,No,147.7,0.8,2.08,3.03,13.62,14.14,Plain,Residential,71.8,9.1,2.7,1.7,Yes,Pending,3,1,1,44.1,Partial,Medium,Yes,In Progress,Government,,Under Review,No,Reported,No,Not Available,67.8,No,,5,0,Pending,Pending,Issued,77.7,819.01,1079.39,66.6,No,-8.8,Yes,Yes,Yes,No,Not Required,0.27,1.94,1.31,Medium,Low,High,II,Loamy,Moderate,47.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0601,Bihar,Bhagalpur,Metro,60.4,22,Partially Paid,10,1,Full,10.2,60.8,73.7,Partially Complete,Pending,2,Notification,1,0,34,26.72471,80.833807,synthetic_demo_district_center,Green Zone,20.8,2.3,12.7,2.61,No,No,642.0,Yes,Not Required,No,No,783.2,2.1,7.86,1.17,8.57,8.02,Plain,Industrial,58.0,5.3,0.5,2.6,No,Approved,5,2,0,23.4,Obtained,Low,Yes,In Progress,Private,,Verified,No,Clear,No,Not Available,94.3,No,,5,5,Not Required,Pending,Issued,98.0,1108.35,1809.95,56.6,No,8.4,Yes,No,Yes,Yes,Pending,0.3,1.84,1.59,Medium,High,Low,IV,Loamy,Good,38.0,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0602,Gujarat,Rajkot,Airport,17.3,9,Not Started,37,2,Full,86.8,48.8,83.1,Complete,Completed,6,Rehabilitation,2,0,7,25.57196,85.076852,synthetic_demo_district_center,Green Zone,15.9,13.4,28.7,8.43,No,No,538.0,Yes,Not Required,Yes,Yes,1047.2,1.8,1.4,2.24,2.89,47.42,Plain,Wasteland,41.1,7.0,0.5,3.0,No,Not Required,8,2,3,99.6,Pending,Low,Yes,Completed,Institutional,,Under Review,No,Reported,No,Updated,81.8,No,,1,1,Not Required,Pending,Issued,75.0,2932.79,3812.86,91.3,No,22.3,No,Yes,Yes,Yes,Pending,0.99,0.72,0.56,Low,Low,Medium,III,Alluvial,Good,22.0,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0603,Gujarat,Rajkot,Metro,18.0,8,Fully Paid,65,0,Full,64.8,40.0,87.4,,Partially Completed,6,Notification,1,1,145,22.981628,72.650544,synthetic_demo_district_center,Non-Green Zone,4.7,0.8,8.5,5.41,No,No,1232.0,No,Approved,No,No,1795.6,7.4,1.42,10.46,1.19,7.06,Plain,Agricultural,20.4,11.4,4.5,1.0,No,Approved,4,2,1,59.2,Disputed,Low,Yes,Planned,Private,,Verified,No,Clear,No,Updated,78.8,No,,2,2,Not Required,Partially Approved,Issued,70.8,358.91,745.93,35.4,Yes,-11.9,No,Yes,Yes,Yes,Not Required,2.99,3.59,3.8,Low,High,Low,II,Sandy,Poor,58.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0604,Madhya Pradesh,Gwalior,Irrigation,58.3,24,Fully Paid,1,0,Partial,56.7,93.7,36.3,Complete,Pending,3,Possession,0,0,4,13.03349,77.735245,synthetic_demo_district_center,Non-Green Zone,43.8,9.5,6.1,10.29,No,No,645.0,No,Approved,No,No,1251.1,2.8,0.25,12.56,2.34,9.42,Plain,Residential,90.3,5.1,0.4,4.3,Yes,Approved,1,0,0,60.4,Obtained,Low,No,In Progress,Private,,Verified,No,Clear,No,Pending,88.1,No,,3,3,Completed,Approved,Issued,86.2,500.8,801.96,95.0,No,-9.9,No,Yes,Yes,Yes,Not Required,2.38,0.49,3.24,High,Medium,Medium,IV,Black,Good,43.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0605,Karnataka,Mangaluru,Industrial,6.0,4,Mostly Paid,33,0,Partial,48.5,80.8,71.2,Partially Complete,Completed,4,Compensation,3,0,20,23.390833,85.251804,synthetic_demo_district_center,Non-Green Zone,12.4,3.5,12.6,5.85,No,No,330.0,No,Not Required,No,No,1785.1,2.3,2.41,4.09,10.61,8.89,Plain,Agricultural,57.2,2.5,1.6,2.0,Yes,Not Required,1,0,1,59.6,Pending,Medium,No,Not Required,Private,,Verified,No,Clear,No,Updated,66.0,No,,0,0,Pending,Approved,Issued,70.3,403.13,801.11,91.4,No,17.7,No,Yes,No,Yes,Not Required,2.27,3.42,1.14,High,Medium,Medium,III,Laterite,Good,46.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0606,West Bengal,Hooghly,Railway,18.3,5,Mostly Paid,5,2,Full,73.2,69.0,47.1,Incomplete,Completed,3,Closure,1,0,7,31.010174,75.729487,synthetic_demo_district_center,Non-Green Zone,5.6,1.8,11.3,2.36,No,No,577.0,No,Pending,No,No,422.6,8.2,3.48,4.14,5.19,7.38,Plain,Agricultural,82.3,16.2,2.3,0.1,No,Not Required,7,3,4,40.0,Obtained,Low,Yes,Planned,Private,Confirmed,Under Review,No,Clear,No,Updated,65.9,No,,4,4,Completed,Pending,Issued,59.4,1622.8,2207.78,61.7,Yes,-11.1,No,Yes,No,No,Not Required,3.19,1.97,3.7,High,Low,Medium,III,Black,Poor,44.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0607,Tamil Nadu,Coimbatore,Railway,28.3,11,Partially Paid,15,1,Not Started,79.0,63.9,68.1,Partially Complete,Pending,2,Planning,2,0,5,12.79003,77.742366,synthetic_demo_district_center,Buffer Zone,39.1,12.6,16.3,6.75,No,No,326.0,No,Pending,No,No,378.7,8.0,3.73,2.05,8.29,3.74,Plain,Commercial,76.2,13.1,4.5,3.2,Yes,Not Required,5,3,0,46.8,Obtained,Low,Yes,Planned,Private,,Verified,No,Clear,No,Updated,97.1,No,,4,4,Not Required,Approved,Pending,65.2,2467.82,4490.57,88.0,No,8.0,No,Yes,No,Yes,Not Required,2.32,0.51,4.86,Medium,Low,Low,II,Red,Good,39.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0608,Odisha,Cuttack,Highway,34.4,18,Not Started,34,1,Full,61.5,91.8,41.3,Incomplete,Pending,5,Rehabilitation,0,0,32,23.005843,77.425647,synthetic_demo_district_center,Non-Green Zone,38.1,3.8,10.2,11.87,Yes,No,901.0,Yes,Pending,Yes,Yes,1258.5,6.4,3.0,5.25,5.46,8.79,Plateau,Agricultural,62.7,15.2,9.1,1.8,Yes,Pending,2,0,1,94.5,Disputed,High,No,Not Required,Private,,Verified,No,Clear,No,Updated,57.7,No,,4,4,Completed,Approved,Issued,54.5,1299.05,2369.38,53.5,No,15.5,No,Yes,No,No,Not Required,1.93,2.76,4.02,Medium,Low,Low,II,Alluvial,Good,60.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0609,Gujarat,Ahmedabad,Irrigation,16.7,8,Fully Paid,85,1,Partial,16.5,81.2,84.2,Complete,Partially Completed,5,Compensation,0,1,120,31.000428,75.987891,synthetic_demo_district_center,Buffer Zone,36.4,16.3,14.6,1.81,No,No,1007.0,No,Not Required,No,No,1116.2,3.5,1.75,19.67,8.39,7.01,Coastal,Agricultural,44.7,18.1,3.3,5.6,No,Not Required,4,2,1,76.6,Partial,Low,Yes,In Progress,Private,,Under Review,No,Under Verification,No,Pending,79.9,No,Pending,2,2,Pending,Approved,Issued,71.7,506.13,1013.04,86.3,No,14.5,No,Yes,Yes,No,Pending,1.69,0.29,3.49,Medium,Low,Low,II,Laterite,Good,37.0,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0610,Odisha,Sambalpur,Railway,25.2,13,Mostly Paid,31,2,Full,16.8,31.2,72.5,Partially Complete,Completed,1,Planning,2,0,0,30.051757,77.998137,synthetic_demo_district_center,Non-Green Zone,20.8,13.4,9.9,2.6,No,No,821.0,No,Approved,No,No,448.6,4.4,5.82,5.85,6.26,5.55,Plain,Agricultural,44.6,6.1,3.1,0.9,No,Not Required,1,3,1,89.8,Disputed,Medium,Yes,Not Required,Institutional,Possible,Verified,No,Clear,No,Updated,72.5,No,,2,2,Pending,Partially Approved,Pending,57.8,837.3,880.22,19.2,No,-5.3,No,Yes,Yes,No,Completed,1.51,1.3,4.22,Medium,Medium,Low,III,Alluvial,Poor,47.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0611,Bihar,Bhagalpur,Metro,5.0,6,Partially Paid,49,0,Mostly Obtained,48.4,76.1,90.7,Incomplete,Completed,2,Notification,3,1,124,23.180007,85.086217,synthetic_demo_district_center,Non-Green Zone,21.4,4.4,20.7,2.29,No,No,1392.0,No,Approved,No,No,177.8,4.5,0.7,6.01,4.56,4.46,Plain,Agricultural,88.4,4.3,4.5,1.1,Yes,Approved,9,4,2,24.9,Obtained,High,Yes,In Progress,Government,Possible,Issue Found,Yes,Clear,No,Not Available,73.4,No,Pending,0,0,Pending,Pending,Issued,60.5,2764.81,4399.76,53.2,No,17.6,No,Yes,Yes,No,Not Required,2.01,5.04,2.47,Low,Medium,Medium,II,Loamy,Good,45.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0612,Odisha,Cuttack,Metro,15.0,8,Not Started,37,1,Partial,83.3,13.3,49.3,Partially Complete,Partially Completed,2,Compensation,1,0,8,22.922009,72.695065,synthetic_demo_district_center,Non-Green Zone,22.7,3.1,20.7,11.82,No,No,610.0,No,Approved,No,No,481.2,1.1,1.08,14.62,0.67,12.33,Plateau,Agricultural,88.7,23.2,7.8,4.1,No,Approved,11,4,3,67.3,Partial,High,Yes,Completed,Government,,Under Review,No,Clear,No,Updated,97.3,No,,3,2,Completed,Pending,Issued,89.9,1839.08,3735.74,86.8,No,27.8,No,Yes,Yes,No,Not Required,2.57,2.76,2.45,Low,Low,Low,IV,Sandy,Moderate,40.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0613,Tamil Nadu,Tiruchirappalli,Industrial,34.5,21,Not Started,16,2,Partial,68.9,82.2,79.7,Incomplete,Completed,2,Compensation,2,0,6,20.367622,85.743588,synthetic_demo_district_center,Non-Green Zone,6.9,3.0,21.4,1.09,No,Yes,545.0,No,Not Required,No,No,1545.4,7.0,1.18,2.77,4.87,8.92,Plateau,Agricultural,66.8,8.5,0.5,2.2,No,Not Required,3,1,0,56.7,Obtained,Low,Yes,Not Required,Institutional,,Under Review,No,Clear,No,Updated,74.4,No,,3,3,Pending,Partially Approved,Issued,63.6,1344.66,1585.82,32.5,No,-10.6,No,Yes,Yes,Yes,Not Required,0.33,3.66,1.15,Low,Low,Medium,IV,Red,Good,42.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0614,Maharashtra,Pune,Irrigation,11.7,6,Partially Paid,42,1,Mostly Obtained,58.6,80.0,58.5,Partially Complete,Pending,6,Compensation,1,1,165,20.267188,85.736018,synthetic_demo_district_center,Non-Green Zone,34.1,26.4,25.4,12.4,No,Yes,809.0,No,Not Required,No,No,53.3,2.2,4.32,9.56,7.71,32.08,Plain,Agricultural,68.0,3.7,2.2,4.4,No,Not Required,3,2,1,96.4,Obtained,Medium,Yes,Completed,Private,,Verified,No,Clear,No,Pending,66.0,No,Pending,2,2,Pending,Approved,Pending,54.7,521.07,1131.83,31.5,No,13.0,Yes,Yes,Yes,No,Completed,0.24,12.47,3.33,Low,Medium,Low,II,Black,Good,32.4,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0615,Tamil Nadu,Madurai,Airport,25.6,11,Fully Paid,10,0,Mostly Obtained,51.6,50.2,46.1,Complete,Completed,6,Closure,0,0,19,25.559406,85.049864,synthetic_demo_district_center,Non-Green Zone,34.5,5.2,7.7,2.29,No,Yes,297.0,No,Not Required,No,No,1740.8,2.7,9.06,3.93,5.97,2.15,Plain,Agricultural,74.2,5.7,2.7,2.0,No,Not Required,5,3,3,57.1,Obtained,Low,Yes,Completed,Joint,Possible,Under Review,No,Clear,No,Updated,57.2,No,,4,4,Completed,Approved,Pending,52.0,351.98,746.26,51.2,Yes,-12.1,No,No,No,No,In Progress,1.97,3.99,5.05,Low,Low,Low,IV,Sandy,Poor,42.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0616,Odisha,Sambalpur,Railway,34.3,18,,30,0,Partial,57.0,68.3,40.6,Complete,Pending,5,Compensation,0,0,11,23.30998,85.169583,synthetic_demo_district_center,Non-Green Zone,27.8,9.2,6.8,6.62,No,No,587.0,No,Approved,No,No,497.3,1.8,3.58,8.72,4.76,10.19,Hilly,Commercial,81.2,3.4,4.0,3.7,Yes,Not Required,9,1,0,83.9,Obtained,Low,Yes,In Progress,Joint,,Issue Found,Yes,Under Verification,No,Updated,75.8,No,,1,1,Not Required,Partially Approved,Pending,83.9,1561.23,2565.91,41.0,No,-13.0,No,Yes,Yes,No,Not Required,2.07,2.99,4.65,Low,Low,Medium,III,Red,Moderate,55.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0617,Tamil Nadu,Tiruchirappalli,Irrigation,19.0,13,Fully Paid,73,2,Full,33.3,71.9,82.8,Partially Complete,Completed,5,Compensation,2,0,5,26.974557,81.069649,synthetic_demo_district_center,Non-Green Zone,20.2,5.2,19.8,10.26,Yes,No,422.0,Yes,Approved,No,No,1653.0,5.0,7.47,5.84,9.11,12.26,Plain,Agricultural,79.8,4.9,1.8,0.4,No,Pending,7,7,1,23.4,Obtained,Low,Yes,Planned,Private,Possible,Under Review,No,Clear,No,Updated,60.9,No,Disposed,2,2,Pending,Partially Approved,Issued,90.1,1451.42,1482.46,28.6,No,-1.4,No,No,No,No,Not Required,0.96,3.88,3.36,High,High,Low,III,Laterite,Poor,37.3,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0618,Rajasthan,Kota,Irrigation,27.9,12,Fully Paid,35,0,Partial,32.2,39.7,70.9,Incomplete,Pending,5,Rehabilitation,0,1,125,25.724397,84.956846,synthetic_demo_district_center,Green Zone,8.1,10.8,23.5,1.74,No,No,648.0,Yes,Not Required,No,No,916.1,1.7,3.84,5.13,11.2,14.73,Plain,Industrial,78.0,1.8,3.4,1.3,No,Not Required,17,5,3,79.5,Obtained,Low,Yes,In Progress,Institutional,,Under Review,No,Clear,No,Pending,67.4,No,,3,3,Completed,Approved,Issued,89.8,1648.79,2793.82,71.2,Yes,-10.6,No,No,No,No,Not Required,0.71,1.81,5.02,Low,Low,Low,V,Sandy,Good,40.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0619,Bihar,Nalanda,Industrial,11.9,4,Fully Paid,37,2,Partial,50.7,28.8,90.3,Complete,Completed,4,Rehabilitation,1,0,0,27.234854,80.846382,synthetic_demo_district_center,Buffer Zone,7.0,6.5,23.3,5.52,No,No,568.0,No,Not Required,Yes,Yes,111.8,4.3,2.38,6.41,3.68,7.59,Plateau,Residential,71.2,16.1,1.4,4.0,No,Approved,5,1,2,41.1,Obtained,High,Yes,Planned,Private,,Verified,No,Reported,No,Updated,86.5,No,Pending,4,3,Not Required,Pending,Issued,85.6,1311.68,2801.86,20.2,No,-14.7,No,Yes,Yes,Yes,Pending,5.01,1.52,2.55,Low,Low,Medium,II,Black,Good,30.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0620,West Bengal,Kolkata,Airport,21.0,11,Mostly Paid,23,0,Not Started,25.2,86.1,60.0,Partially Complete,Partially Completed,4,Planning,4,1,147,31.00828,75.820384,synthetic_demo_district_center,Green Zone,29.6,6.0,35.0,3.28,No,No,94.0,Yes,Not Required,No,No,429.4,1.8,7.15,9.52,9.72,5.07,Coastal,Commercial,82.2,5.4,6.8,2.6,No,Approved,5,2,0,46.7,Partial,Low,Yes,Not Required,Private,Confirmed,Issue Found,Yes,Clear,No,Updated,84.9,No,,2,0,Pending,Approved,Issued,77.7,654.71,1237.52,19.3,Yes,11.7,No,Yes,Yes,No,Not Required,2.78,3.85,4.48,Low,High,Medium,II,Red,Good,63.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0621,Maharashtra,Pune,Highway,38.8,20,Partially Paid,7,2,Full,23.2,95.2,83.0,Partially Complete,Completed,5,Rehabilitation,0,1,155,26.633484,81.071356,synthetic_demo_district_center,Green Zone,11.0,1.7,5.5,4.84,No,No,924.0,Yes,Pending,No,No,242.4,5.5,0.85,2.01,5.94,19.8,Plain,Agricultural,86.4,2.2,0.5,2.2,Yes,Not Required,4,1,1,65.9,Obtained,Low,Yes,Planned,Private,,Issue Found,Yes,Clear,No,Pending,61.3,No,Disposed,0,0,Not Required,Partially Approved,Issued,78.3,2892.16,5354.6,1.2,No,13.6,No,No,No,Yes,Not Required,2.02,4.3,4.07,Medium,Low,Low,III,Alluvial,Moderate,49.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0622,Gujarat,Vadodara,Highway,27.6,11,Fully Paid,25,1,Not Started,41.0,71.7,36.8,Complete,Completed,3,Compensation,2,0,14,20.425097,85.870516,synthetic_demo_district_center,Non-Green Zone,8.2,4.3,8.7,7.01,No,No,516.0,No,Pending,Yes,Yes,965.2,5.5,3.09,6.38,8.32,4.22,Plateau,Residential,63.3,10.0,1.3,1.9,No,Approved,7,2,0,21.2,Partial,Low,Yes,In Progress,Private,,Under Review,No,Clear,No,Updated,67.6,No,,2,1,Not Required,Partially Approved,Issued,62.9,426.82,541.37,9.3,Yes,32.5,Yes,Yes,No,No,In Progress,1.53,3.94,0.65,Low,Low,Low,IV,Loamy,Good,54.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0623,Uttar Pradesh,Kanpur Nagar,Irrigation,15.8,8,Partially Paid,56,1,Partial,89.8,23.6,80.7,Complete,Completed,4,Notification,1,0,11,12.792247,77.820491,synthetic_demo_district_center,Non-Green Zone,35.9,7.3,21.2,1.81,No,No,535.0,No,Not Required,Yes,Yes,995.9,5.0,4.82,9.7,6.12,6.48,Coastal,Government,48.4,3.0,4.5,7.1,No,Pending,2,0,0,63.3,Obtained,Low,No,Planned,Government,,Under Review,No,Reported,Yes,Pending,68.7,No,,3,3,Not Required,Partially Approved,Issued,72.7,1065.49,1536.99,28.8,No,-8.7,No,Yes,Yes,Yes,Not Required,6.53,0.43,1.59,Low,Low,High,IV,Black,Good,52.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0624,West Bengal,Howrah,Metro,29.0,15,Partially Paid,40,0,Full,29.5,18.1,63.5,Complete,Partially Completed,6,Notification,3,0,5,26.75552,80.771227,synthetic_demo_district_center,Non-Green Zone,52.1,4.7,8.2,4.51,No,No,489.0,No,Pending,No,No,521.1,2.3,4.5,7.82,10.39,18.8,Plain,Commercial,33.2,13.3,3.9,3.4,No,Not Required,6,2,2,58.8,Partial,Low,Yes,Not Required,Private,,Under Review,No,Clear,No,Pending,69.4,Yes,Pending,6,6,Not Required,Pending,Pending,59.0,1098.99,2383.55,30.1,No,30.6,Yes,Yes,Yes,No,Not Required,3.13,1.57,3.66,Medium,High,Low,IV,Alluvial,Good,52.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0625,Uttar Pradesh,Kanpur Nagar,Irrigation,41.9,22,Partially Paid,10,2,Partial,65.9,59.5,54.9,Complete,Pending,4,Planning,2,0,21,18.973645,72.835767,synthetic_demo_district_center,Green Zone,19.8,9.4,7.9,7.07,No,No,1070.0,Yes,Not Required,No,No,66.4,6.5,1.88,2.71,13.92,6.2,Plateau,Government,67.5,8.4,0.5,3.3,Yes,Approved,10,6,2,40.1,Partial,Low,Yes,Not Required,Institutional,,Verified,No,Clear,No,Updated,59.2,No,,3,2,Completed,Pending,Issued,94.6,529.5,660.73,42.0,No,14.3,No,No,Yes,Yes,Not Required,0.34,2.44,3.06,Medium,Low,Low,II,Laterite,Poor,32.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0626,Bihar,Nalanda,Irrigation,5.3,2,Mostly Paid,4,1,Partial,25.1,58.2,83.3,Complete,Completed,4,Compensation,1,1,68,26.780387,75.864317,synthetic_demo_district_center,Non-Green Zone,7.8,7.9,16.8,10.15,No,Yes,1444.0,No,Approved,Yes,Yes,416.7,1.9,1.02,11.0,4.29,4.17,Plateau,Agricultural,87.5,18.1,1.6,1.8,Yes,Approved,2,0,0,44.7,Pending,Low,No,Planned,Private,,Under Review,No,Under Verification,No,Not Available,83.9,No,,4,3,Not Required,Pending,Issued,69.9,135.74,184.89,72.6,Yes,6.9,Yes,Yes,Yes,Yes,Pending,3.41,4.98,2.65,Low,Low,Low,II,Sandy,Moderate,47.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0627,Maharashtra,Nashik,Highway,58.5,23,Partially Paid,16,1,Partial,61.7,69.8,79.2,Complete,Completed,4,Notification,2,0,9,27.209134,75.78655,synthetic_demo_district_center,Non-Green Zone,16.3,1.2,16.3,1.19,No,No,832.0,No,Approved,No,No,531.6,0.5,2.4,12.59,14.61,14.44,Plain,Industrial,52.8,10.6,4.6,7.0,No,Not Required,6,3,0,34.3,Partial,Low,Yes,Completed,Private,,Verified,No,Under Verification,No,Updated,88.3,No,,3,3,Completed,Approved,Issued,77.5,1139.07,2079.45,83.8,Yes,-12.8,No,No,Yes,No,Not Required,0.35,4.69,0.36,Medium,Medium,Low,IV,Alluvial,Good,44.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0628,Madhya Pradesh,Gwalior,Irrigation,19.1,9,Partially Paid,25,1,Mostly Obtained,24.4,92.2,40.3,Complete,Completed,1,Compensation,0,0,7,26.069783,91.778501,synthetic_demo_district_center,Non-Green Zone,60.3,11.9,2.9,4.7,No,No,173.0,No,Pending,No,No,1524.3,5.3,0.99,4.19,6.58,10.59,Hilly,Agricultural,62.5,10.5,6.2,2.3,Yes,Not Required,4,0,2,97.8,Obtained,Medium,No,In Progress,Institutional,Possible,Verified,No,Clear,No,Pending,70.0,Yes,,2,2,Completed,Partially Approved,Pending,73.8,1574.91,2097.39,81.2,Yes,-9.8,No,Yes,No,Yes,Not Required,1.77,2.07,9.75,Low,Low,Low,II,Sandy,Moderate,57.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-0629,Gujarat,Vadodara,Metro,33.8,13,,27,1,Mostly Obtained,58.7,51.0,41.1,Partially Complete,Completed,4,Possession,0,1,147,20.264156,85.907395,synthetic_demo_district_center,Non-Green Zone,18.8,12.0,20.4,10.92,No,No,849.0,No,Pending,Yes,Yes,1264.3,2.6,0.46,8.14,5.29,7.75,Hilly,Agricultural,43.9,5.8,0.9,4.5,Yes,Pending,4,2,0,79.8,Obtained,High,Yes,Not Required,Private,Possible,Verified,No,Clear,No,Pending,73.3,No,,5,1,Completed,Approved,Issued,86.3,578.24,589.08,27.4,No,33.5,Yes,Yes,No,Yes,In Progress,1.27,2.93,7.03,Low,Medium,High,II,Red,Moderate,39.2,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
